decimal_year,sst
2039.8333333333333,26.723022
2039.9166666666667,25.993069
2040.0,25.395664
2040.0833333333333,25.286345
2040.1666666666667,25.472494
2040.25,25.838081
2040.3333333333333,25.962723
2040.4166666666667,26.465162
2040.5,26.961893
2040.5833333333333,27.618244
2040.6666666666667,28.25055
2040.75,28.245129
2040.8333333333333,27.48283
2040.9166666666667,26.489893
2041.0,25.815186
2041.0833333333333,25.440811
2041.1666666666667,25.193558
2041.25,25.092884
2041.3333333333333,25.44015
2041.4166666666667,26.2445
2041.5,27.065414
2041.5833333333333,27.856836
2041.6666666666667,27.936098
2041.75,27.82655
2041.8333333333333,26.986204
2041.9166666666667,26.480843
2042.0,25.978685
2042.0833333333333,25.416483
2042.1666666666667,25.220602
2042.25,25.352201
2042.3333333333333,26.240417
2042.4166666666667,27.008762
2042.5,27.50639
2042.5833333333333,28.038733
2042.6666666666667,28.5524
2042.75,28.812729
2042.8333333333333,27.70132
2042.9166666666667,26.288763
2043.0,25.68868
2043.0833333333333,25.471674
2043.1666666666667,25.371153
2043.25,25.660007
2043.3333333333333,26.43777
2043.4166666666667,27.102032
2043.5,27.987743
2043.5833333333333,28.649021
2043.6666666666667,28.978964
2043.75,28.787935
2043.8333333333333,27.8302
2043.9166666666667,26.51353
2044.0,26.084229
2044.0833333333333,25.994905
2044.1666666666667,25.488266
2044.25,25.30015
2044.3333333333333,25.730156
2044.4166666666667,27.162897
2044.5,27.44977
2044.5833333333333,28.073881
2044.6666666666667,28.7232
2044.75,28.708607
2044.8333333333333,27.542505
2044.9166666666667,26.523396
2045.0,26.168734
2045.0833333333333,26.674173
2045.1666666666667,26.610052
2045.25,26.263979
2045.3333333333333,26.787794
2045.4166666666667,27.96997
2045.5,28.516542
2045.5833333333333,29.17182
2045.6666666666667,29.839409
2045.75,29.602306
2045.8333333333333,28.064966
2045.9166666666667,27.271906
2046.0,26.015469
2046.0833333333333,25.716417
2046.1666666666667,25.31206
2046.25,25.026707
2046.3333333333333,25.583475
2046.4166666666667,26.638582
2046.5,27.19977
2046.5833333333333,27.95899
2046.6666666666667,28.33372
2046.75,28.422623
2046.8333333333333,27.183912
2046.9166666666667,25.952833
2047.0,25.591516
2047.0833333333333,25.320312
2047.1666666666667,25.455906
2047.25,25.587822
2047.3333333333333,26.36733
2047.4166666666667,27.22265
2047.5,27.907412
2047.5833333333333,28.511251
2047.6666666666667,28.671846
2047.75,28.42489
2047.8333333333333,27.538696
2047.9166666666667,27.16601
2048.0,26.270582
2048.0833333333335,26.06737
2048.1666666666665,26.07301
2048.25,26.537157
2048.3333333333335,26.798433
2048.4166666666665,28.029825
2048.5,28.278393
2048.5833333333335,28.967524
2048.6666666666665,29.43105
2048.75,29.330763
2048.8333333333335,28.066513
2048.9166666666665,27.054834
2049.0,26.557745
2049.0833333333335,26.278671
2049.1666666666665,26.254261
2049.25,26.038952
2049.3333333333335,27.053637
2049.4166666666665,27.238565
2049.5,28.080996
2049.5833333333335,28.60682
2049.6666666666665,28.926487
2049.75,29.168184
2049.8333333333335,27.770922
2049.9166666666665,26.440157
2050.0,25.48538
2050.0833333333335,25.411085
2050.1666666666665,25.561193
2050.25,25.838053
2050.3333333333335,27.199715
2050.4166666666665,28.046381
2050.5,28.220417
2050.5833333333335,28.758137
2050.6666666666665,29.409174
2050.75,28.935946
2050.8333333333335,28.134495
2050.9166666666665,27.428333
2051.0,27.050203
2051.0833333333335,26.95819
2051.1666666666665,26.601648
2051.25,26.385527
2051.3333333333335,26.67266
2051.4166666666665,27.31551
2051.5,28.157173
2051.5833333333335,29.105387
2051.6666666666665,29.430046
2051.75,29.045496
2051.8333333333335,28.178797
2051.9166666666665,26.961475
2052.0,26.267212
2052.0833333333335,25.8016
2052.1666666666665,25.488714
2052.25,25.703554
2052.3333333333335,26.277655
2052.4166666666665,27.487812
2052.5,28.083117
2052.5833333333335,28.643257
2052.6666666666665,28.850937
2052.75,28.546738
2052.8333333333335,27.886475
2052.9166666666665,27.281384
2053.0,26.888292
2053.0833333333335,26.256586
2053.1666666666665,26.63236
2053.25,26.477709
2053.3333333333335,26.95407
2053.4166666666665,27.522415
2053.5,28.25993
2053.5833333333335,28.855782
2053.6666666666665,29.44034
2053.75,28.971632
2053.8333333333335,28.230814
2053.9166666666665,26.737059
2054.0,26.10031
2054.0833333333335,25.422235
2054.1666666666665,25.292406
2054.25,25.2536
2054.3333333333335,26.11218
2054.4166666666665,26.893425
2054.5,27.884495
2054.5833333333335,28.509914
2054.6666666666665,28.564962
2054.75,28.593521
2054.8333333333335,28.113234
2054.9166666666665,27.129503
2055.0,26.478064
2055.0833333333335,25.903748
2055.1666666666665,25.811829
2055.25,25.814623
2055.3333333333335,26.192451
2055.4166666666665,26.77296
2055.5,27.677246
2055.5833333333335,28.382187
2055.6666666666665,28.560791
2055.75,28.528502
2055.8333333333335,27.605448
2055.9166666666665,26.62407
2056.0,25.855219
2056.0833333333335,25.644861
2056.1666666666665,25.619457
2056.25,25.68731
2056.3333333333335,25.902071
2056.4166666666665,26.546684
2056.5,27.068392
2056.5833333333335,27.686634
2056.6666666666665,28.266472
2056.75,27.893587
2056.8333333333335,27.10816
2056.9166666666665,26.496439
2057.0,25.791407
2057.0833333333335,25.035486
2057.1666666666665,24.865234
2057.25,25.25514
2057.3333333333335,25.872473
2057.4166666666665,27.009012
2057.5,27.542412
2057.5833333333335,28.19682
2057.6666666666665,28.343893
2057.75,27.937208
2057.8333333333335,27.340815
2057.9166666666665,26.383863
2058.0,26.089052
2058.0833333333335,25.423136
2058.1666666666665,25.005177
2058.25,25.37181
2058.3333333333335,25.82889
2058.4166666666665,26.546436
2058.5,27.161907
2058.5833333333335,28.015306
2058.6666666666665,28.411201
2058.75,28.54014
2058.8333333333335,27.432236
2058.9166666666665,26.262833
2059.0,25.826883
2059.0833333333335,25.039953
2059.1666666666665,24.701687
2059.25,24.722645
2059.3333333333335,25.114706
2059.4166666666665,26.182156
2059.5,27.123388
2059.5833333333335,27.85216
2059.6666666666665,27.766527
2059.75,27.4559
2059.8333333333335,27.047974
2059.9166666666665,26.308975
2060.0,25.70796
2060.0833333333335,25.310812
2060.1666666666665,25.637302
2060.25,26.052963
2060.3333333333335,26.631512
2060.4166666666665,27.172709
2060.5,27.847689
2060.5833333333335,28.369106
2060.6666666666665,28.71306
2060.75,28.471727
2060.8333333333335,27.925198
2060.9166666666665,27.195145
2061.0,26.078363
2061.0833333333335,26.0427
2061.1666666666665,26.162224
2061.25,26.091368
2061.3333333333335,26.751831
2061.4166666666665,27.39192
2061.5,28.083115
2061.5833333333335,28.61762
2061.6666666666665,29.229853
2061.75,29.168951
2061.8333333333335,28.10456
2061.9166666666665,27.025126
2062.0,26.271845
2062.0833333333335,25.838367
2062.1666666666665,25.683838
2062.25,25.600525
2062.3333333333335,26.31473
2062.4166666666665,27.239618
2062.5,27.972668
2062.5833333333335,28.497097
2062.6666666666665,28.761724
2062.75,28.509567
2062.8333333333335,27.56453
2062.9166666666665,26.690653
2063.0,26.30569
2063.0833333333335,26.146692
2063.1666666666665,25.97842
2063.25,26.316496
2063.3333333333335,26.649769
2063.4166666666665,27.476034
2063.5,28.139196
2063.5833333333335,28.503752
2063.6666666666665,28.89908
2063.75,28.562506
2063.8333333333335,28.138035
2063.9166666666665,27.039997
2064.0,25.983582
2064.0833333333335,25.314262
2064.1666666666665,24.833664
2064.25,24.893326
2064.3333333333335,25.458508
2064.4166666666665,26.377382
2064.5,27.269272
2064.5833333333335,27.869976
2064.6666666666665,28.557447
2064.75,28.278532
2064.8333333333335,27.930435
2064.9166666666665,27.370167
2065.0,26.569988
2065.0833333333335,26.084051
2065.1666666666665,25.713888
2065.25,25.988
2065.3333333333335,26.311773
2065.4166666666665,26.956373
2065.5,27.803366
2065.5833333333335,28.448767
2065.6666666666665,29.019707
2065.75,28.598612
2065.8333333333335,27.832384
2065.9166666666665,26.778788
2066.0,26.366219
2066.0833333333335,26.407808
2066.1666666666665,26.492538
2066.25,26.47867
2066.3333333333335,27.014677
2066.4166666666665,27.43949
2066.5,28.008614
2066.5833333333335,28.887127
2066.6666666666665,29.253002
2066.75,29.312155
2066.8333333333335,28.295471
2066.9166666666665,26.967972
2067.0,26.659763
2067.0833333333335,26.180548
2067.1666666666665,25.859716
2067.25,25.6737
2067.3333333333335,26.24227
2067.4166666666665,27.318958
2067.5,27.830063
2067.5833333333335,28.287563
2067.6666666666665,28.753227
2067.75,28.157757
2067.8333333333335,27.850788
2067.9166666666665,27.221746
2068.0,26.794907
2068.0833333333335,26.616741
2068.1666666666665,26.656797
2068.25,26.641102
2068.3333333333335,26.92682
2068.4166666666665,27.858356
2068.5,28.487581
2068.5833333333335,29.005583
2068.6666666666665,29.102045
2068.75,29.424109
2068.8333333333335,28.206697
2068.9166666666665,27.3911
2069.0,26.647291
2069.0833333333335,25.922792
2069.1666666666665,25.600687
2069.25,25.647842
2069.3333333333335,26.176455
2069.4166666666665,26.972149
2069.5,27.90313
2069.5833333333335,28.643353
2069.6666666666665,29.253193
2069.75,29.262459
2069.8333333333335,27.782627
2069.9166666666665,26.281725
2070.0,26.22255
2070.0833333333335,26.39303
2070.1666666666665,25.899408
2070.25,26.443657
2070.3333333333335,27.763243
2070.4166666666665,28.59647
2070.5,28.630196
2070.5833333333335,28.95404
2070.6666666666665,29.601128
2070.75,29.285364
2070.8333333333335,28.301102
2070.9166666666665,27.34721
2071.0,26.9014
2071.0833333333335,26.383863
2071.1666666666665,26.208122
2071.25,26.215221
2071.3333333333335,26.519823
2071.4166666666665,27.211515
2071.5,27.854883
2071.5833333333335,28.681747
2071.6666666666665,28.978313
2071.75,29.289999
2071.8333333333335,28.429544
2071.9166666666665,26.8448
2072.0,26.205011
2072.0833333333335,26.030241
2072.1666666666665,26.25769
2072.25,26.057049
2072.3333333333335,26.6765
2072.4166666666665,27.166573
2072.5,27.893444
2072.5833333333335,28.705921
2072.6666666666665,29.023308
2072.75,29.199144
2072.8333333333335,28.25704
2072.9166666666665,26.797762
2073.0,26.597593
2073.0833333333335,26.543781
2073.1666666666665,26.784815
2073.25,26.892794
2073.3333333333335,27.358692
2073.4166666666665,28.210056
2073.5,28.621487
2073.5833333333335,28.93925
2073.6666666666665,29.274855
2073.75,29.547443
2073.8333333333335,28.742268
2073.9166666666665,27.70992
2074.0,26.571032
2074.0833333333335,25.8411
2074.1666666666665,25.70733
2074.25,25.471766
2074.3333333333335,25.707695
2074.4166666666665,26.780289
2074.5,27.79178
2074.5833333333335,28.291992
2074.6666666666665,28.601278
2074.75,28.462244
2074.8333333333335,27.412508
2074.9166666666665,26.601751
2075.0,26.560858
2075.0833333333335,26.580826
2075.1666666666665,27.025406
2075.25,27.426968
2075.3333333333335,27.536514
2075.4166666666665,27.795195
2075.5,28.405205
2075.5833333333335,29.199034
2075.6666666666665,29.573078
2075.75,29.698462
2075.8333333333335,28.675924
2075.9166666666665,27.124002
2076.0,26.411345
2076.0833333333335,26.012253
2076.1666666666665,25.732162
2076.25,25.831776
2076.3333333333335,26.152308
2076.4166666666665,27.116175
2076.5,28.01918
2076.5833333333335,28.701649
2076.6666666666665,29.478022
2076.75,29.052721
2076.8333333333335,28.069473
2076.9166666666665,26.983458
2077.0,26.519695
2077.0833333333335,26.11678
2077.1666666666665,26.197617
2077.25,26.288258
2077.3333333333335,26.764338
2077.4166666666665,27.666723
2077.5,28.250843
2077.5833333333335,28.84486
2077.6666666666665,28.78981
2077.75,28.550024
2077.8333333333335,27.860352
2077.9166666666665,27.086052
2078.0,26.822643
2078.0833333333335,26.699718
2078.1666666666665,27.063831
2078.25,26.506416
2078.3333333333335,26.79352
2078.4166666666665,27.229212
2078.5,28.018995
2078.5833333333335,28.534119
2078.6666666666665,28.828825
2078.75,28.760601
2078.8333333333335,27.946592
2078.9166666666665,26.395779
2079.0,25.809504
2079.0833333333335,25.936539
2079.1666666666665,25.404364
2079.25,25.119532
2079.3333333333335,26.105999
2079.4166666666665,27.05675
2079.5,28.218653
2079.5833333333335,28.825514
2079.6666666666665,29.490782
2079.75,29.671106
2079.8333333333335,28.425776
2079.9166666666665,27.020794
2080.0,26.423887
2080.0833333333335,26.134262
2080.1666666666665,25.58024
2080.25,25.920748
2080.3333333333335,26.661854
2080.4166666666665,27.42526
2080.5,27.970352
2080.5833333333335,28.627012
2080.6666666666665,29.164745
2080.75,28.956066
2080.8333333333335,28.149015
2080.9166666666665,27.011517
2081.0,26.638477
2081.0833333333335,26.891277
2081.1666666666665,26.63701
2081.25,26.908293
2081.3333333333335,27.097385
2081.4166666666665,27.68949
2081.5,28.220873
2081.5833333333335,28.92714
2081.6666666666665,29.921646
2081.75,29.366867
2081.8333333333335,28.422205
2081.9166666666665,27.436768
2082.0,26.57251
2082.0833333333335,26.184958
2082.1666666666665,26.031649
2082.25,26.099094
2082.3333333333335,26.528795
2082.4166666666665,27.428469
2082.5,28.428223
2082.5833333333335,29.42587
2082.6666666666665,29.94092
2082.75,29.299864
2082.8333333333335,28.473484
2082.9166666666665,27.507095
2083.0,27.127577
2083.0833333333335,26.907303
2083.1666666666665,26.379175
2083.25,26.511955
2083.3333333333335,26.82529
2083.4166666666665,27.791018
2083.5,28.184752
2083.5833333333335,28.703062
2083.6666666666665,29.199574
2083.75,28.875948
2083.8333333333335,28.000385
2083.9166666666665,27.09342
2084.0,26.53583
2084.0833333333335,26.696104
2084.1666666666665,26.696945
2084.25,26.748133
2084.3333333333335,27.743795
2084.4166666666665,29.181452
2084.5,29.267828
2084.5833333333335,30.023056
2084.6666666666665,30.689224
2084.75,29.714567
2084.8333333333335,28.303621
2084.9166666666665,26.915081
2085.0,26.159695
2085.0833333333335,25.73086
2085.1666666666665,25.589424
2085.25,25.706453
2085.3333333333335,26.17315
2085.4166666666665,27.113317
2085.5,27.864565
2085.5833333333335,28.439512
2085.6666666666665,29.15958
2085.75,28.88441
2085.8333333333335,27.978937
2085.9166666666665,27.764729
2086.0,27.444633
2086.0833333333335,27.1864
2086.1666666666665,27.033293
2086.25,27.072517
2086.3333333333335,27.462986
2086.4166666666665,28.207283
2086.5,28.685034
2086.5833333333335,29.158123
2086.6666666666665,29.577868
2086.75,29.898222
2086.8333333333335,29.042385
2086.9166666666665,27.7279
2087.0,26.59501
2087.0833333333335,26.30728
2087.1666666666665,26.147997
2087.25,26.0701
2087.3333333333335,26.555542
2087.4166666666665,27.428003
2087.5,28.120085
2087.5833333333335,28.554565
2087.6666666666665,29.17406
2087.75,29.136305
2087.8333333333335,28.672852
2087.9166666666665,27.694239
2088.0,27.374323
2088.0833333333335,26.756964
2088.1666666666665,26.32034
2088.25,26.23619
2088.3333333333335,26.6408
2088.4166666666665,27.76353
2088.5,28.37771
2088.5833333333335,29.114006
2088.6666666666665,29.92551
2088.75,29.555834
2088.8333333333335,28.857882
2088.9166666666665,28.25438
2089.0,26.930435
2089.0833333333335,26.947062
2089.1666666666665,26.893345
2089.25,27.177113
2089.3333333333335,27.797108
2089.4166666666665,28.925152
2089.5,29.340818
2089.5833333333335,29.821676
2089.6666666666665,30.243162
2089.75,29.573942
2089.8333333333335,28.66765
2089.9166666666665,27.996492
2090.0,27.349033
2090.0833333333335,27.246397
2090.1666666666665,27.227715
2090.25,26.996096
2090.3333333333335,27.312744
2090.4166666666665,28.295134
2090.5,29.078852
2090.5833333333335,29.706203
2090.6666666666665,30.155237
2090.75,30.216818
2090.8333333333335,28.612385
2090.9166666666665,27.687746
2091.0,27.086432
2091.0833333333335,26.569368
2091.1666666666665,25.852533
2091.25,25.620647
2091.3333333333335,26.08529
2091.4166666666665,27.357958
2091.5,27.982306
2091.5833333333335,28.53547
2091.6666666666665,28.59877
2091.75,28.381544
2091.8333333333335,27.981182
2091.9166666666665,27.367105
2092.0,27.105272
2092.0833333333335,27.291346
2092.1666666666665,27.043642
2092.25,27.268736
2092.3333333333335,27.128454
2092.4166666666665,27.969908
2092.5,28.822102
2092.5833333333335,29.385195
2092.6666666666665,29.735352
2092.75,29.740675
2092.8333333333335,28.87645
2092.9166666666665,27.751179
2093.0,26.556822
2093.0833333333335,26.289131
2093.1666666666665,26.654797
2093.25,26.7662
2093.3333333333335,27.170336
2093.4166666666665,28.08475
2093.5,28.651257
2093.5833333333335,29.294981
2093.6666666666665,29.47102
2093.75,29.272802
2093.8333333333335,28.626528
2093.9166666666665,28.058764
2094.0,27.61775
2094.0833333333335,27.53987
2094.1666666666665,27.71055
2094.25,28.126223
2094.3333333333335,28.280933
2094.4166666666665,28.810877
2094.5,29.323153
2094.5833333333335,29.677902
2094.6666666666665,29.922358
2094.75,29.359003
2094.8333333333335,28.706972
2094.9166666666665,27.736483
2095.0,27.42097
2095.0833333333335,26.59069
2095.1666666666665,26.481213
2095.25,26.98909
2095.3333333333335,27.245447
2095.4166666666665,28.03395
2095.5,28.639166
2095.5833333333335,29.392328
2095.6666666666665,29.756382
2095.75,29.197908
2095.8333333333335,28.918966
2095.9166666666665,27.769335
2096.0,27.371841
2096.0833333333335,27.043497
2096.1666666666665,27.142529
2096.25,27.212029
2096.3333333333335,27.973213
2096.4166666666665,28.404892
2096.5,29.106665
2096.5833333333335,29.549427
2096.6666666666665,30.327255
2096.75,30.187893
2096.8333333333335,28.851818
2096.9166666666665,27.908113
2097.0,27.408157
2097.0833333333335,27.42532
2097.1666666666665,27.275267
2097.25,27.084213
2097.3333333333335,27.274658
2097.4166666666665,27.930605
2097.5,28.482935
2097.5833333333335,29.128805
2097.6666666666665,29.664408
2097.75,29.458454
2097.8333333333335,28.553371
2097.9166666666665,27.011501
2098.0,26.072117
2098.0833333333335,25.91445
2098.1666666666665,25.950657
2098.25,26.117651
2098.3333333333335,26.499012
2098.4166666666665,27.525084
2098.5,28.67806
2098.5833333333335,29.291132
2098.6666666666665,29.844759
2098.75,29.782661
2098.8333333333335,28.670023
2098.9166666666665,27.410183
2099.0,27.3329
2099.0833333333335,27.179693
2099.1666666666665,27.229105
2099.25,27.099133
2099.3333333333335,27.738567
2099.4166666666665,27.821512
2099.5,28.654552
2099.5833333333335,29.70709
2099.6666666666665,30.252945
2099.75,29.8851
2099.8333333333335,28.241434
2099.9166666666665,26.46985
2100.0,25.487883
2100.0833333333335,25.12553
2100.1666666666665,25.002914
2100.25,25.215456
2100.3333333333335,25.65798
2100.4166666666665,26.968845
2100.5,27.847986
2100.5833333333335,28.632595
2100.6666666666665,29.049297
2100.75,28.973475
2100.8333333333335,27.738287
2100.9166666666665,26.98723
