decimal_year,sst
2031.0833333333333,24.636328
2031.1666666666667,24.644112
2031.25,24.69589
2031.3333333333333,25.243135
2031.4166666666667,26.025232
2031.5,26.797857
2031.5833333333333,27.417591
2031.6666666666667,27.899897
2031.75,27.654425
2031.8333333333333,27.22789
2031.9166666666667,26.324654
2032.0,25.61396
2032.0833333333333,25.354712
2032.1666666666667,25.03089
2032.25,25.199396
2032.3333333333333,25.542788
2032.4166666666667,25.85443
2032.5,26.514833
2032.5833333333333,27.091904
2032.6666666666667,27.317749
2032.75,27.279682
2032.8333333333333,26.216831
2032.9166666666667,25.682219
2033.0,25.452957
2033.0833333333333,25.519552
2033.1666666666667,25.479092
2033.25,25.40397
2033.3333333333333,25.310019
2033.4166666666667,25.6412
2033.5,26.185013
2033.5833333333333,26.765793
2033.6666666666667,26.900791
2033.75,26.478537
2033.8333333333333,25.58158
2033.9166666666667,24.98705
2034.0,24.516521
2034.0833333333333,23.713392
2034.1666666666667,23.646835
2034.25,24.486238
2034.3333333333333,25.490759
2034.4166666666667,26.024977
2034.5,26.661375
2034.5833333333333,27.315992
2034.6666666666667,27.560535
2034.75,27.050549
2034.8333333333333,26.424906
2034.9166666666667,25.471308
2035.0,25.129103
2035.0833333333333,25.422117
2035.1666666666667,25.365005
2035.25,25.03142
2035.3333333333333,25.69793
2035.4166666666667,26.157965
2035.5,26.815966
2035.5833333333333,27.45433
2035.6666666666667,27.720512
2035.75,27.602072
2035.8333333333333,26.933823
2035.9166666666667,26.32951
2036.0,25.944738
2036.0833333333333,25.618488
2036.1666666666667,25.08417
2036.25,25.383354
2036.3333333333333,26.446888
2036.4166666666667,26.776287
2036.5,27.427061
2036.5833333333333,27.892286
2036.6666666666667,28.43312
2036.75,28.175692
2036.8333333333333,27.233423
2036.9166666666667,26.201166
2037.0,25.44596
2037.0833333333333,25.13958
2037.1666666666667,25.046942
2037.25,25.242931
2037.3333333333333,25.73352
2037.4166666666667,26.062893
2037.5,26.467846
2037.5833333333333,27.100004
2037.6666666666667,27.443094
2037.75,27.437563
2037.8333333333333,26.965443
2037.9166666666667,25.799793
2038.0,25.023384
2038.0833333333333,24.566942
2038.1666666666667,24.354748
2038.25,24.813185
2038.3333333333333,25.47125
2038.4166666666667,26.051481
2038.5,26.930065
2038.5833333333333,27.806822
2038.6666666666667,27.785315
2038.75,27.391386
2038.8333333333333,26.883078
2038.9166666666667,26.019703
2039.0,25.801973
2039.0833333333333,25.203688
2039.1666666666667,25.263342
2039.25,25.694944
2039.3333333333333,26.59135
2039.4166666666667,27.23712
2039.5,27.61991
2039.5833333333333,27.913588
2039.6666666666667,28.24701
2039.75,28.078327
2039.8333333333333,27.025656
2039.9166666666667,26.526543
2040.0,26.43893
2040.0833333333333,26.407927
2040.1666666666667,26.093378
2040.25,25.787334
2040.3333333333333,26.176115
2040.4166666666667,27.099312
2040.5,27.432215
2040.5833333333333,28.252827
2040.6666666666667,28.794262
2040.75,28.388243
2040.8333333333333,27.126062
2040.9166666666667,25.971441
2041.0,25.196745
2041.0833333333333,24.611368
2041.1666666666667,24.886326
2041.25,24.920736
2041.3333333333333,25.440178
2041.4166666666667,26.266602
2041.5,27.174946
2041.5833333333333,27.641811
2041.6666666666667,27.87882
2041.75,27.875643
2041.8333333333333,26.839594
2041.9166666666667,26.234274
2042.0,25.639872
2042.0833333333333,24.899416
2042.1666666666667,25.04828
2042.25,25.260336
2042.3333333333333,25.51663
2042.4166666666667,25.7576
2042.5,26.380934
2042.5833333333333,27.06796
2042.6666666666667,27.478956
2042.75,27.384453
2042.8333333333333,26.759607
2042.9166666666667,25.09213
2043.0,24.790304
2043.0833333333333,24.93427
2043.1666666666667,25.160852
2043.25,24.794243
2043.3333333333333,25.5342
2043.4166666666667,26.569666
2043.5,27.147486
2043.5833333333333,27.73173
2043.6666666666667,28.331385
2043.75,27.962227
2043.8333333333333,27.467222
2043.9166666666667,26.459024
2044.0,25.976196
2044.0833333333333,25.939283
2044.1666666666667,25.400602
2044.25,25.220915
2044.3333333333333,25.825481
2044.4166666666667,26.697233
2044.5,27.32312
2044.5833333333333,28.198088
2044.6666666666667,28.79764
2044.75,28.438164
2044.8333333333333,27.599424
2044.9166666666667,26.368807
2045.0,25.182165
2045.0833333333333,24.880013
2045.1666666666667,24.73135
2045.25,24.648811
2045.3333333333333,25.799084
2045.4166666666667,26.479511
2045.5,27.52756
2045.5833333333333,28.953615
2045.6666666666667,29.499464
2045.75,29.463835
2045.8333333333333,28.332653
2045.9166666666667,26.782661
2046.0,25.754213
2046.0833333333333,24.932463
2046.1666666666667,24.5184
2046.25,24.48059
2046.3333333333333,24.995138
2046.4166666666667,26.098482
2046.5,26.712755
2046.5833333333333,27.328114
2046.6666666666667,27.520046
2046.75,27.130777
2046.8333333333333,26.649801
2046.9166666666667,25.879992
2047.0,25.497646
2047.0833333333333,25.544428
2047.1666666666667,25.92189
2047.25,26.189697
2047.3333333333333,26.26231
2047.4166666666667,26.982742
2047.5,27.493265
2047.5833333333333,27.815496
2047.6666666666667,28.181677
2047.75,28.00615
2047.8333333333333,26.885513
2047.9166666666667,25.601412
2048.0,25.295565
2048.0833333333335,25.244534
2048.1666666666665,25.06317
2048.25,25.159885
2048.3333333333335,26.05577
2048.4166666666665,26.50121
2048.5,27.056965
2048.5833333333335,27.351578
2048.6666666666665,27.33513
2048.75,27.303196
2048.8333333333335,26.894457
2048.9166666666665,26.060282
2049.0,25.606228
2049.0833333333335,25.254503
2049.1666666666665,25.001734
2049.25,24.754797
2049.3333333333335,25.215448
2049.4166666666665,25.990873
2049.5,26.776102
2049.5833333333335,27.788712
2049.6666666666665,28.372402
2049.75,28.27337
2049.8333333333335,27.512058
2049.9166666666665,26.00082
2050.0,25.45995
2050.0833333333335,25.013475
2050.1666666666665,25.099697
2050.25,24.965818
2050.3333333333335,25.641352
2050.4166666666665,26.14889
2050.5,26.909382
2050.5833333333335,27.466608
2050.6666666666665,28.042637
2050.75,27.64382
2050.8333333333335,26.86986
2050.9166666666665,26.274128
2051.0,25.540798
2051.0833333333335,25.158096
2051.1666666666665,25.158018
2051.25,25.337599
2051.3333333333335,25.894743
2051.4166666666665,26.463034
2051.5,27.117233
2051.5833333333335,27.652674
2051.6666666666665,28.205782
2051.75,27.900831
2051.8333333333335,26.667147
2051.9166666666665,25.295866
2052.0,24.789614
2052.0833333333335,25.07165
2052.1666666666665,25.460476
2052.25,25.979324
2052.3333333333335,26.421997
2052.4166666666665,27.131098
2052.5,27.970478
2052.5833333333335,28.5727
2052.6666666666665,28.810966
2052.75,28.765665
2052.8333333333335,28.34556
2052.9166666666665,27.469036
2053.0,26.805876
2053.0833333333335,26.37583
2053.1666666666665,26.187426
2053.25,25.730965
2053.3333333333335,26.36527
2053.4166666666665,27.390858
2053.5,27.962004
2053.5833333333335,28.7571
2053.6666666666665,29.405725
2053.75,29.020027
2053.8333333333335,28.326342
2053.9166666666665,26.720854
2054.0,25.980177
2054.0833333333335,26.511257
2054.1666666666665,26.628613
2054.25,26.494217
2054.3333333333335,26.7539
2054.4166666666665,27.242023
2054.5,28.00114
2054.5833333333335,28.644287
2054.6666666666665,28.948668
2054.75,28.963543
2054.8333333333335,27.952005
2054.9166666666665,26.097221
2055.0,25.602995
2055.0833333333335,25.319952
2055.1666666666665,25.37595
2055.25,25.440886
2055.3333333333335,26.307018
2055.4166666666665,27.189386
2055.5,27.854212
2055.5833333333335,28.587048
2055.6666666666665,29.317429
2055.75,29.01993
2055.8333333333335,27.681896
2055.9166666666665,26.708801
2056.0,26.225077
2056.0833333333335,26.020378
2056.1666666666665,26.133768
2056.25,25.881401
2056.3333333333335,25.841972
2056.4166666666665,27.056473
2056.5,27.89074
2056.5833333333335,28.50354
2056.6666666666665,29.22579
2056.75,29.32061
2056.8333333333335,27.724298
2056.9166666666665,26.528904
2057.0,25.854588
2057.0833333333335,25.227009
2057.1666666666665,25.289185
2057.25,25.620836
2057.3333333333335,26.176514
2057.4166666666665,27.303364
2057.5,27.92775
2057.5833333333335,28.3099
2057.6666666666665,29.170866
2057.75,29.032402
2057.8333333333335,28.079788
2057.9166666666665,27.068386
2058.0,25.94691
2058.0833333333335,25.97025
2058.1666666666665,26.413994
2058.25,26.439167
2058.3333333333335,27.021002
2058.4166666666665,27.852432
2058.5,28.585407
2058.5833333333335,29.172993
2058.6666666666665,29.192186
2058.75,28.658371
2058.8333333333335,27.521133
2058.9166666666665,26.796822
2059.0,26.102598
2059.0833333333335,26.089788
2059.1666666666665,25.588406
2059.25,25.732143
2059.3333333333335,25.9651
2059.4166666666665,26.4973
2059.5,27.16919
2059.5833333333335,27.945475
2059.6666666666665,28.283422
2059.75,28.064129
2059.8333333333335,27.214355
2059.9166666666665,25.769112
2060.0,25.444813
2060.0833333333335,25.094044
2060.1666666666665,25.263998
2060.25,25.29697
2060.3333333333335,25.862156
2060.4166666666665,26.956606
2060.5,27.833836
2060.5833333333335,28.671223
2060.6666666666665,29.281977
2060.75,28.69882
2060.8333333333335,27.562717
2060.9166666666665,26.897228
2061.0,26.796461
2061.0833333333335,26.902758
2061.1666666666665,26.81129
2061.25,26.803625
2061.3333333333335,26.660093
2061.4166666666665,28.044645
2061.5,28.33328
2061.5833333333335,28.764898
2061.6666666666665,29.334515
2061.75,29.390366
2061.8333333333335,28.09323
2061.9166666666665,27.010412
2062.0,26.503344
2062.0833333333335,25.991747
2062.1666666666665,25.898832
2062.25,26.044662
2062.3333333333335,26.520082
2062.4166666666665,27.311735
2062.5,28.219782
2062.5833333333335,29.084732
2062.6666666666665,29.668186
2062.75,29.28903
2062.8333333333335,28.10678
2062.9166666666665,27.042353
2063.0,26.17073
2063.0833333333335,25.840513
2063.1666666666665,25.51962
2063.25,25.580626
2063.3333333333335,26.735703
2063.4166666666665,27.602907
2063.5,27.845953
2063.5833333333335,28.3971
2063.6666666666665,28.808004
2063.75,28.556274
2063.8333333333335,27.603537
2063.9166666666665,26.867626
2064.0,26.78605
2064.0833333333335,26.965673
2064.1666666666665,26.850498
2064.25,26.827635
2064.3333333333335,26.532093
2064.4166666666665,27.584229
2064.5,28.10586
2064.5833333333335,28.801311
2064.6666666666665,28.839058
2064.75,28.750563
2064.8333333333335,27.57215
2064.9166666666665,26.350676
2065.0,25.880201
2065.0833333333335,25.86016
2065.1666666666665,26.069887
2065.25,25.621162
2065.3333333333335,25.886835
2065.4166666666665,26.684616
2065.5,27.336397
2065.5833333333335,28.208063
2065.6666666666665,29.107946
2065.75,28.949482
2065.8333333333335,27.927061
2065.9166666666665,26.868464
2066.0,26.084118
2066.0833333333335,25.628466
2066.1666666666665,25.355564
2066.25,25.534782
2066.3333333333335,25.861084
2066.4166666666665,26.73739
2066.5,27.76698
2066.5833333333335,28.722157
2066.6666666666665,29.370686
2066.75,29.251698
2066.8333333333335,27.920538
2066.9166666666665,27.127802
2067.0,26.011948
2067.0833333333335,25.716255
2067.1666666666665,25.191845
2067.25,24.9831
2067.3333333333335,25.640152
2067.4166666666665,26.40912
2067.5,27.427586
2067.5833333333335,28.399826
2067.6666666666665,29.503271
2067.75,29.244915
2067.8333333333335,27.980898
2067.9166666666665,26.614048
2068.0,26.095167
2068.0833333333335,25.612495
2068.1666666666665,25.856216
2068.25,25.784933
2068.3333333333335,26.631184
2068.4166666666665,27.40149
2068.5,28.53075
2068.5833333333335,28.835115
2068.6666666666665,29.173035
2068.75,28.904339
2068.8333333333335,27.99008
2068.9166666666665,27.27943
2069.0,26.42516
2069.0833333333335,26.448837
2069.1666666666665,26.400894
2069.25,26.572254
2069.3333333333335,26.853321
2069.4166666666665,27.852953
2069.5,28.600714
2069.5833333333335,29.036823
2069.6666666666665,30.004456
2069.75,29.505732
2069.8333333333335,28.0298
2069.9166666666665,26.623318
2070.0,25.952408
2070.0833333333335,25.67077
2070.1666666666665,25.463917
2070.25,25.577208
2070.3333333333335,25.849596
2070.4166666666665,26.592932
2070.5,27.38282
2070.5833333333335,28.246155
2070.6666666666665,28.403522
2070.75,28.22725
2070.8333333333335,27.590446
2070.9166666666665,27.113539
2071.0,26.846462
2071.0833333333335,27.09564
2071.1666666666665,27.19415
2071.25,26.571789
2071.3333333333335,27.123652
2071.4166666666665,28.090948
2071.5,28.52217
2071.5833333333335,29.384167
2071.6666666666665,29.756638
2071.75,29.371288
2071.8333333333335,28.60524
2071.9166666666665,27.395885
2072.0,26.385023
2072.0833333333335,25.978008
2072.1666666666665,26.03435
2072.25,26.414827
2072.3333333333335,26.993109
2072.4166666666665,27.62583
2072.5,28.325935
2072.5833333333335,28.837208
2072.6666666666665,29.186834
2072.75,29.127504
2072.8333333333335,28.41325
2072.9166666666665,27.913181
2073.0,27.587727
2073.0833333333335,26.72867
2073.1666666666665,26.51526
2073.25,26.632065
2073.3333333333335,27.323275
2073.4166666666665,28.069195
2073.5,28.83823
2073.5833333333335,29.490606
2073.6666666666665,29.40771
2073.75,29.071253
2073.8333333333335,28.423658
2073.9166666666665,26.950779
2074.0,26.211412
2074.0833333333335,25.51952
2074.1666666666665,25.70941
2074.25,25.608759
2074.3333333333335,26.13197
2074.4166666666665,26.810392
2074.5,27.409891
2074.5833333333335,28.1431
2074.6666666666665,28.695053
2074.75,29.097223
2074.8333333333335,28.079199
2074.9166666666665,26.593113
2075.0,25.809984
2075.0833333333335,25.71258
2075.1666666666665,25.457485
2075.25,25.591785
2075.3333333333335,26.137684
2075.4166666666665,26.98623
2075.5,27.355734
2075.5833333333335,27.853426
2075.6666666666665,28.076328
2075.75,27.707865
2075.8333333333335,26.869322
2075.9166666666665,26.1981
2076.0,26.331436
2076.0833333333335,25.779268
2076.1666666666665,25.944355
2076.25,26.494257
2076.3333333333335,26.971277
2076.4166666666665,27.494862
2076.5,27.904438
2076.5833333333335,28.439709
2076.6666666666665,28.6947
2076.75,28.532873
2076.8333333333335,27.43379
2076.9166666666665,26.390413
2077.0,25.928207
2077.0833333333335,26.1305
2077.1666666666665,26.081272
2077.25,26.09817
2077.3333333333335,27.032438
2077.4166666666665,28.206081
2077.5,28.541859
2077.5833333333335,29.629187
2077.6666666666665,30.279821
2077.75,29.819424
2077.8333333333335,28.610977
2077.9166666666665,26.601995
2078.0,25.634724
2078.0833333333335,24.837301
2078.1666666666665,24.723665
2078.25,24.859753
2078.3333333333335,25.563757
2078.4166666666665,26.524664
2078.5,27.250942
2078.5833333333335,27.923748
2078.6666666666665,28.55869
2078.75,28.412352
2078.8333333333335,27.896229
2078.9166666666665,27.350769
2079.0,26.869898
2079.0833333333335,26.862692
2079.1666666666665,27.144333
2079.25,27.056944
2079.3333333333335,27.604094
2079.4166666666665,28.02305
2079.5,28.681593
2079.5833333333335,29.296951
2079.6666666666665,29.943182
2079.75,29.726147
2079.8333333333335,28.619654
2079.9166666666665,27.498768
2080.0,27.01213
2080.0833333333335,26.82666
2080.1666666666665,26.507753
2080.25,26.379078
2080.3333333333335,26.608898
2080.4166666666665,27.293028
2080.5,28.025988
2080.5833333333335,28.87293
2080.6666666666665,29.172396
2080.75,28.944586
2080.8333333333335,28.378546
2080.9166666666665,27.249182
2081.0,26.611105
2081.0833333333335,26.308084
2081.1666666666665,26.059765
2081.25,26.358086
2081.3333333333335,26.768318
2081.4166666666665,27.415833
2081.5,28.093948
2081.5833333333335,28.754797
2081.6666666666665,29.417818
2081.75,29.61171
2081.8333333333335,28.885857
2081.9166666666665,27.483898
2082.0,26.643194
2082.0833333333335,26.089123
2082.1666666666665,25.777973
2082.25,25.769648
2082.3333333333335,26.337206
2082.4166666666665,27.126656
2082.5,27.992725
2082.5833333333335,28.456846
2082.6666666666665,28.996964
2082.75,28.825245
2082.8333333333335,27.85936
2082.9166666666665,26.922512
2083.0,26.497599
2083.0833333333335,26.194708
2083.1666666666665,25.708803
2083.25,25.709106
2083.3333333333335,26.678934
2083.4166666666665,27.31949
2083.5,28.1764
2083.5833333333335,28.85201
2083.6666666666665,29.654774
2083.75,29.044819
2083.8333333333335,28.170574
2083.9166666666665,27.080347
2084.0,26.784082
2084.0833333333335,26.60435
2084.1666666666665,26.384554
2084.25,26.26234
2084.3333333333335,26.770847
2084.4166666666665,27.821741
2084.5,28.580164
2084.5833333333335,29.445894
2084.6666666666665,30.110415
2084.75,30.104132
2084.8333333333335,29.232267
2084.9166666666665,27.797693
2085.0,27.048494
2085.0833333333335,26.503702
2085.1666666666665,25.968248
2085.25,26.067844
2085.3333333333335,26.915363
2085.4166666666665,27.74328
2085.5,28.478235
2085.5833333333335,29.166138
2085.6666666666665,29.96134
2085.75,29.591873
2085.8333333333335,28.410164
2085.9166666666665,27.822895
2086.0,27.178345
2086.0833333333335,27.074986
2086.1666666666665,26.827475
2086.25,26.699081
2086.3333333333335,26.837212
2086.4166666666665,27.83736
2086.5,28.705898
2086.5833333333335,29.431927
2086.6666666666665,30.032185
2086.75,30.351711
2086.8333333333335,29.77982
2086.9166666666665,28.5538
2087.0,27.783527
2087.0833333333335,26.881702
2087.1666666666665,26.644838
2087.25,26.51239
2087.3333333333335,27.38897
2087.4166666666665,27.869959
2087.5,28.501232
2087.5833333333335,28.929663
2087.6666666666665,29.272594
2087.75,28.859316
2087.8333333333335,28.147394
2087.9166666666665,27.314838
2088.0,26.690979
2088.0833333333335,26.410252
2088.1666666666665,26.217077
2088.25,26.412651
2088.3333333333335,26.711283
2088.4166666666665,27.475327
2088.5,28.35765
2088.5833333333335,29.138002
2088.6666666666665,29.481085
2088.75,29.585787
2088.8333333333335,28.844156
2088.9166666666665,27.637018
2089.0,26.911615
2089.0833333333335,26.84822
2089.1666666666665,26.462069
2089.25,26.339106
2089.3333333333335,26.894098
2089.4166666666665,28.566969
2089.5,29.091105
2089.5833333333335,29.451696
2089.6666666666665,29.764452
2089.75,29.821135
2089.8333333333335,28.592442
2089.9166666666665,27.643753
2090.0,27.02902
2090.0833333333335,26.759924
2090.1666666666665,26.648918
2090.25,27.253012
2090.3333333333335,27.91514
2090.4166666666665,28.94507
2090.5,29.228664
2090.5833333333335,29.696732
2090.6666666666665,30.032621
2090.75,30.023417
2090.8333333333335,29.087004
2090.9166666666665,28.076916
2091.0,27.628534
2091.0833333333335,27.169811
2091.1666666666665,27.108006
2091.25,26.72722
2091.3333333333335,27.030586
2091.4166666666665,27.758917
2091.5,28.479877
2091.5833333333335,29.05369
2091.6666666666665,29.666613
2091.75,29.431473
2091.8333333333335,28.775232
2091.9166666666665,27.480017
2092.0,27.375965
2092.0833333333335,27.327072
2092.1666666666665,27.645638
2092.25,27.162504
2092.3333333333335,27.77457
2092.4166666666665,28.565563
2092.5,29.394972
2092.5833333333335,29.96068
2092.6666666666665,30.799541
2092.75,31.242893
2092.8333333333335,29.295744
2092.9166666666665,27.77847
2093.0,26.643793
2093.0833333333335,25.975008
2093.1666666666665,25.546412
2093.25,25.663174
2093.3333333333335,26.645067
2093.4166666666665,27.805847
2093.5,29.130526
2093.5833333333335,29.962423
2093.6666666666665,30.292683
2093.75,30.132458
2093.8333333333335,29.166824
2093.9166666666665,27.969278
2094.0,27.202896
2094.0833333333335,26.508648
2094.1666666666665,26.370346
2094.25,26.66305
2094.3333333333335,27.5467
2094.4166666666665,28.311142
2094.5,28.914997
2094.5833333333335,29.69586
2094.6666666666665,30.132849
2094.75,29.63353
2094.8333333333335,29.117132
2094.9166666666665,28.265205
2095.0,27.728415
2095.0833333333335,27.92801
2095.1666666666665,28.120913
2095.25,27.856276
2095.3333333333335,28.226648
2095.4166666666665,29.1977
2095.5,29.714254
2095.5833333333335,30.919502
2095.6666666666665,31.02135
2095.75,30.726578
2095.8333333333335,29.980047
2095.9166666666665,28.954557
2096.0,28.116848
2096.0833333333335,27.936049
2096.1666666666665,27.247055
2096.25,26.795416
2096.3333333333335,27.336718
2096.4166666666665,28.264568
2096.5,29.090357
2096.5833333333335,30.172976
2096.6666666666665,30.727568
2096.75,30.600235
2096.8333333333335,29.423939
2096.9166666666665,28.336683
2097.0,27.446962
2097.0833333333335,27.192694
2097.1666666666665,27.30468
2097.25,27.092205
2097.3333333333335,27.482523
2097.4166666666665,28.674765
2097.5,29.172565
2097.5833333333335,29.70614
2097.6666666666665,30.237629
2097.75,29.949484
2097.8333333333335,28.936657
2097.9166666666665,28.016308
2098.0,26.996264
2098.0833333333335,27.056763
2098.1666666666665,26.585821
2098.25,26.565266
2098.3333333333335,27.37974
2098.4166666666665,28.07848
2098.5,28.954903
2098.5833333333335,29.56515
2098.6666666666665,30.14302
2098.75,29.708374
2098.8333333333335,29.01907
2098.9166666666665,27.566313
2099.0,27.106216
2099.0833333333335,26.772459
2099.1666666666665,26.937834
2099.25,27.032545
2099.3333333333335,27.647032
2099.4166666666665,28.573479
2099.5,29.333841
2099.5833333333335,30.117683
2099.6666666666665,30.438295
2099.75,30.342524
2099.8333333333335,29.883312
2099.9166666666665,28.789959
2100.0,28.005838
2100.0833333333335,27.599306
2100.1666666666665,27.581808
2100.25,27.957052
2100.3333333333335,28.53842
2100.4166666666665,29.466871
2100.5,29.998686
2100.5833333333335,30.77933
2100.6666666666665,31.288946
2100.75,31.582485
2100.8333333333335,30.2735
2100.9166666666665,28.874153
